"job_title_short","skills","salary_year_avg","skill_id","job_via","job_work_from_home","salary_year_avg (1)"
"Data Analyst","sql","117500.0",0,"via LinkedIn",1,"117500.0"
"Data Analyst","python","117500.0",1,"via LinkedIn",1,"117500.0"
"Data Analyst","go","117500.0",8,"via LinkedIn",1,"117500.0"
"Data Analyst","c","117500.0",26,"via LinkedIn",1,"117500.0"
"Data Analyst","sql server","117500.0",61,"via LinkedIn",1,"117500.0"
"Data Analyst","sql","117500.0",0,"via Get.It",1,"117500.0"
"Data Analyst","python","117500.0",1,"via Get.It",1,"117500.0"
"Data Analyst","sql server","117500.0",61,"via Get.It",1,"117500.0"
"Data Analyst","sql","117000.0",0,"via Get.It",1,"117000.0"
"Data Analyst","python","117000.0",1,"via Get.It",1,"117000.0"
"Data Analyst","tableau","117000.0",182,"via Get.It",1,"117000.0"
"Data Analyst","looker","117000.0",185,"via Get.It",1,"117000.0"
"Data Analyst","sql","115791.5",0,"via Indeed",1,"115791.5"
"Data Analyst","sas","115791.5",7,"via Indeed",1,"115791.5"
"Data Analyst","excel","115791.5",181,"via Indeed",1,"115791.5"
"Data Analyst","sas","115791.5",186,"via Indeed",1,"115791.5"
"Data Analyst","sql","115791.5",0,"via Dice",1,"115791.5"
"Data Analyst","sas","115791.5",7,"via Dice",1,"115791.5"
"Data Analyst","excel","115791.5",181,"via Dice",1,"115791.5"
"Data Analyst","sas","115791.5",186,"via Dice",1,"115791.5"
"Data Analyst","sql","115791.5",0,"via Dice",1,"115791.5"
"Data Analyst","sas","115791.5",7,"via Dice",1,"115791.5"
"Data Analyst","excel","115791.5",181,"via Dice",1,"115791.5"
"Data Analyst","sas","115791.5",186,"via Dice",1,"115791.5"
"Data Analyst","sql","115000.0",0,"via LinkedIn",1,"115000.0"
"Data Analyst","sql server","115000.0",61,"via LinkedIn",1,"115000.0"
"Data Analyst","azure","115000.0",74,"via LinkedIn",1,"115000.0"
"Data Analyst","excel","115000.0",181,"via LinkedIn",1,"115000.0"
"Data Analyst","sql","115000.0",0,"via Dice",1,"115000.0"
"Data Analyst","python","115000.0",1,"via Dice",1,"115000.0"
"Data Analyst","r","115000.0",5,"via Dice",1,"115000.0"
"Data Analyst","vba","115000.0",22,"via Dice",1,"115000.0"
"Data Analyst","snowflake","115000.0",80,"via Dice",1,"115000.0"
"Data Analyst","tableau","115000.0",182,"via Dice",1,"115000.0"
"Data Analyst","power bi","115000.0",183,"via Dice",1,"115000.0"
"Data Analyst","dax","115000.0",184,"via Dice",1,"115000.0"
"Data Analyst","powerpoint","115000.0",196,"via Dice",1,"115000.0"
"Data Analyst","alteryx","115000.0",201,"via Dice",1,"115000.0"
"Data Analyst","sql","115000.0",0,"via Robert Half",1,"115000.0"
"Data Analyst","tableau","115000.0",182,"via Robert Half",1,"115000.0"
"Data Analyst","power bi","115000.0",183,"via Robert Half",1,"115000.0"
"Data Analyst","sql","115000.0",0,"via Robert Half",1,"115000.0"
"Data Analyst","python","115000.0",1,"via Robert Half",1,"115000.0"
"Data Analyst","postgresql","115000.0",57,"via Robert Half",1,"115000.0"
"Data Analyst","snowflake","115000.0",80,"via Robert Half",1,"115000.0"
"Data Analyst","tableau","115000.0",182,"via Robert Half",1,"115000.0"
"Data Analyst","sql","115000.0",0,"via Robert Half",1,"115000.0"
"Data Analyst","sql server","115000.0",61,"via Robert Half",1,"115000.0"
"Data Analyst","azure","115000.0",74,"via Robert Half",1,"115000.0"
"Data Analyst","databricks","115000.0",75,"via Robert Half",1,"115000.0"
"Data Analyst","oracle","115000.0",79,"via Robert Half",1,"115000.0"
"Data Analyst","tableau","115000.0",182,"via Robert Half",1,"115000.0"
"Data Analyst","power bi","115000.0",183,"via Robert Half",1,"115000.0"
"Data Analyst","sql","115000.0",0,"via LinkedIn",1,"115000.0"
"Data Analyst","excel","115000.0",181,"via LinkedIn",1,"115000.0"
"Data Analyst","tableau","115000.0",182,"via LinkedIn",1,"115000.0"
"Data Analyst","sql","115000.0",0,"via Get.It",1,"115000.0"
"Data Analyst","python","115000.0",1,"via Get.It",1,"115000.0"
"Data Analyst","sql","114956.5",0,"via Indeed",1,"114956.5"
"Data Analyst","python","114956.5",1,"via Indeed",1,"114956.5"
"Data Analyst","r","114956.5",5,"via Indeed",1,"114956.5"
"Data Analyst","sas","114956.5",7,"via Indeed",1,"114956.5"
"Data Analyst","tableau","114956.5",182,"via Indeed",1,"114956.5"
"Data Analyst","sas","114956.5",186,"via Indeed",1,"114956.5"
"Data Analyst","spss","114956.5",199,"via Indeed",1,"114956.5"
"Data Analyst","python","114948.0",1,"via Get.It",1,"114948.0"
"Data Analyst","r","114948.0",5,"via Get.It",1,"114948.0"
"Data Analyst","sas","114948.0",7,"via Get.It",1,"114948.0"
"Data Analyst","tableau","114948.0",182,"via Get.It",1,"114948.0"
"Data Analyst","power bi","114948.0",183,"via Get.It",1,"114948.0"
"Data Analyst","sas","114948.0",186,"via Get.It",1,"114948.0"
"Data Analyst","sql","114805.0",0,"via Indeed",1,"114805.0"
"Data Analyst","python","114805.0",1,"via Indeed",1,"114805.0"
"Data Analyst","r","114805.0",5,"via Indeed",1,"114805.0"
"Data Analyst","sas","114805.0",7,"via Indeed",1,"114805.0"
"Data Analyst","tableau","114805.0",182,"via Indeed",1,"114805.0"
"Data Analyst","sas","114805.0",186,"via Indeed",1,"114805.0"
"Data Analyst","spss","114805.0",199,"via Indeed",1,"114805.0"
"Data Analyst","sql","114000.0",0,"via ZipRecruiter",1,"114000.0"
"Data Analyst","python","114000.0",1,"via ZipRecruiter",1,"114000.0"
"Data Analyst","r","114000.0",5,"via ZipRecruiter",1,"114000.0"
"Data Analyst","tableau","114000.0",182,"via ZipRecruiter",1,"114000.0"
"Data Analyst","looker","114000.0",185,"via ZipRecruiter",1,"114000.0"
"Data Analyst","sql","113500.0",0,"via Indeed",1,"113500.0"
"Data Analyst","python","113500.0",1,"via Indeed",1,"113500.0"
"Data Analyst","db2","113500.0",67,"via Indeed",1,"113500.0"
"Data Analyst","azure","113500.0",74,"via Indeed",1,"113500.0"
"Data Analyst","oracle","113500.0",79,"via Indeed",1,"113500.0"
"Data Analyst","snowflake","113500.0",80,"via Indeed",1,"113500.0"
"Data Analyst","hadoop","113500.0",97,"via Indeed",1,"113500.0"
"Data Analyst","power bi","113500.0",183,"via Indeed",1,"113500.0"
"Data Analyst","sql","112850.0",0,"via Built In Chicago",1,"112850.0"
"Data Analyst","python","112850.0",1,"via Built In Chicago",1,"112850.0"
"Data Analyst","go","112850.0",8,"via Built In Chicago",1,"112850.0"
"Data Analyst","c","112850.0",26,"via Built In Chicago",1,"112850.0"
"Data Analyst","tableau","112850.0",182,"via Built In Chicago",1,"112850.0"
"Data Analyst","looker","112850.0",185,"via Built In Chicago",1,"112850.0"
"Data Analyst","flow","112850.0",215,"via Built In Chicago",1,"112850.0"
"Data Analyst","sql","112661.0",0,"via Get.It",1,"112661.0"
"Data Analyst","python","112661.0",1,"via Get.It",1,"112661.0"
"Data Analyst","tableau","112661.0",182,"via Get.It",1,"112661.0"
"Data Analyst","sql","112500.0",0,"via Get.It",1,"112500.0"
"Data Analyst","python","112500.0",1,"via Get.It",1,"112500.0"
"Data Analyst","r","112500.0",5,"via Get.It",1,"112500.0"
"Data Analyst","tableau","112500.0",182,"via Get.It",1,"112500.0"
"Data Analyst","looker","112500.0",185,"via Get.It",1,"112500.0"
"Data Analyst","sql","112500.0",0,"via Clearance Jobs",1,"112500.0"
"Data Analyst","python","112500.0",1,"via Clearance Jobs",1,"112500.0"
"Data Analyst","r","112500.0",5,"via Clearance Jobs",1,"112500.0"
"Data Analyst","sas","112500.0",7,"via Clearance Jobs",1,"112500.0"
"Data Analyst","javascript","112500.0",9,"via Clearance Jobs",1,"112500.0"
"Data Analyst","sqlite","112500.0",70,"via Clearance Jobs",1,"112500.0"
"Data Analyst","excel","112500.0",181,"via Clearance Jobs",1,"112500.0"
"Data Analyst","tableau","112500.0",182,"via Clearance Jobs",1,"112500.0"
"Data Analyst","sas","112500.0",186,"via Clearance Jobs",1,"112500.0"
"Data Analyst","spss","112500.0",199,"via Clearance Jobs",1,"112500.0"
"Data Analyst","aws","112500.0",76,"via Clearance Jobs",1,"112500.0"
"Data Analyst","linux","112500.0",169,"via Clearance Jobs",1,"112500.0"
"Data Analyst","sql","112500.0",0,"via Indeed",1,"112500.0"
"Data Analyst","nosql","112500.0",2,"via Indeed",1,"112500.0"
"Data Analyst","sql server","112500.0",61,"via Indeed",1,"112500.0"
"Data Analyst","aws","112500.0",76,"via Indeed",1,"112500.0"
"Data Analyst","excel","112500.0",181,"via Indeed",1,"112500.0"
"Data Analyst","tableau","112500.0",182,"via Indeed",1,"112500.0"
"Data Analyst","sql","112500.0",0,"via LinkedIn",1,"112500.0"
"Data Analyst","python","112500.0",1,"via LinkedIn",1,"112500.0"
"Data Analyst","r","112500.0",5,"via LinkedIn",1,"112500.0"
"Data Analyst","tableau","112500.0",182,"via LinkedIn",1,"112500.0"
"Data Analyst","power bi","112500.0",183,"via LinkedIn",1,"112500.0"
"Data Analyst","excel","112500.0",181,"via Built In Chicago",1,"112500.0"
"Data Analyst","dax","112500.0",184,"via Built In Chicago",1,"112500.0"
"Data Analyst","sql","112050.0",0,"via Built In San Francisco",1,"112050.0"
"Data Analyst","oracle","112050.0",79,"via Built In San Francisco",1,"112050.0"
"Data Analyst","excel","112050.0",181,"via Built In San Francisco",1,"112050.0"
"Data Analyst","tableau","112050.0",182,"via Built In San Francisco",1,"112050.0"
"Data Analyst","looker","112050.0",185,"via Built In San Francisco",1,"112050.0"
"Data Analyst","sap","112050.0",189,"via Built In San Francisco",1,"112050.0"
"Data Analyst","sql","111500.0",0,"via Indeed",1,"111500.0"
"Data Analyst","python","111500.0",1,"via Indeed",1,"111500.0"
"Data Analyst","azure","111500.0",74,"via Indeed",1,"111500.0"
"Data Analyst","ibm cloud","111500.0",84,"via Indeed",1,"111500.0"
"Data Analyst","tableau","111500.0",182,"via Indeed",1,"111500.0"
"Data Analyst","jira","111500.0",233,"via Indeed",1,"111500.0"
"Data Analyst","sql","110000.0",0,"via Indeed",1,"110000.0"
"Data Analyst","python","110000.0",1,"via Indeed",1,"110000.0"
"Data Analyst","r","110000.0",5,"via Indeed",1,"110000.0"
"Data Analyst","sas","110000.0",7,"via Indeed",1,"110000.0"
"Data Analyst","javascript","110000.0",9,"via Indeed",1,"110000.0"
"Data Analyst","azure","110000.0",74,"via Indeed",1,"110000.0"
"Data Analyst","databricks","110000.0",75,"via Indeed",1,"110000.0"
"Data Analyst","excel","110000.0",181,"via Indeed",1,"110000.0"
"Data Analyst","power bi","110000.0",183,"via Indeed",1,"110000.0"
"Data Analyst","sas","110000.0",186,"via Indeed",1,"110000.0"
"Data Analyst","word","110000.0",188,"via Indeed",1,"110000.0"
"Data Analyst","powerpoint","110000.0",196,"via Indeed",1,"110000.0"
"Data Analyst","jira","110000.0",233,"via Indeed",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via Get.It",1,"110000.0"
"Data Analyst","python","110000.0",1,"via Get.It",1,"110000.0"
"Data Analyst","r","110000.0",5,"via Get.It",1,"110000.0"
"Data Analyst","tableau","110000.0",182,"via Get.It",1,"110000.0"
"Data Analyst","power bi","110000.0",183,"via Get.It",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via ZipRecruiter",1,"110000.0"
"Data Analyst","python","110000.0",1,"via ZipRecruiter",1,"110000.0"
"Data Analyst","excel","110000.0",181,"via ZipRecruiter",1,"110000.0"
"Data Analyst","tableau","110000.0",182,"via ZipRecruiter",1,"110000.0"
"Data Analyst","word","110000.0",188,"via ZipRecruiter",1,"110000.0"
"Data Analyst","powerpoint","110000.0",196,"via ZipRecruiter",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via Get.It",1,"110000.0"
"Data Analyst","excel","110000.0",181,"via Get.It",1,"110000.0"
"Data Analyst","power bi","110000.0",183,"via Get.It",1,"110000.0"
"Data Analyst","alteryx","110000.0",201,"via Get.It",1,"110000.0"
"Data Analyst","flow","110000.0",215,"via Get.It",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via ZipRecruiter",1,"110000.0"
"Data Analyst","python","110000.0",1,"via ZipRecruiter",1,"110000.0"
"Data Analyst","excel","110000.0",181,"via ZipRecruiter",1,"110000.0"
"Data Analyst","tableau","110000.0",182,"via ZipRecruiter",1,"110000.0"
"Data Analyst","word","110000.0",188,"via ZipRecruiter",1,"110000.0"
"Data Analyst","powerpoint","110000.0",196,"via ZipRecruiter",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via Indeed",1,"110000.0"
"Data Analyst","python","110000.0",1,"via Indeed",1,"110000.0"
"Data Analyst","vba","110000.0",22,"via Indeed",1,"110000.0"
"Data Analyst","excel","110000.0",181,"via Indeed",1,"110000.0"
"Data Analyst","power bi","110000.0",183,"via Indeed",1,"110000.0"
"Data Analyst","dax","110000.0",184,"via Indeed",1,"110000.0"
"Data Analyst","ssis","110000.0",194,"via Indeed",1,"110000.0"
"Data Analyst","ssrs","110000.0",197,"via Indeed",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via LinkedIn",1,"110000.0"
"Data Analyst","aws","110000.0",76,"via LinkedIn",1,"110000.0"
"Data Analyst","excel","110000.0",181,"via Get.It",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via LinkedIn",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via ZipRecruiter",1,"110000.0"
"Data Analyst","t-sql","110000.0",16,"via ZipRecruiter",1,"110000.0"
"Data Analyst","sql server","110000.0",61,"via ZipRecruiter",1,"110000.0"
"Data Analyst","excel","110000.0",181,"via ZipRecruiter",1,"110000.0"
"Data Analyst","power bi","110000.0",183,"via ZipRecruiter",1,"110000.0"
"Data Analyst","dax","110000.0",184,"via ZipRecruiter",1,"110000.0"
"Data Analyst","ssis","110000.0",194,"via ZipRecruiter",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via LinkedIn",1,"110000.0"
"Data Analyst","r","110000.0",5,"via LinkedIn",1,"110000.0"
"Data Analyst","sas","110000.0",7,"via LinkedIn",1,"110000.0"
"Data Analyst","tableau","110000.0",182,"via LinkedIn",1,"110000.0"
"Data Analyst","power bi","110000.0",183,"via LinkedIn",1,"110000.0"
"Data Analyst","sas","110000.0",186,"via LinkedIn",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via LinkedIn",1,"110000.0"
"Data Analyst","t-sql","110000.0",16,"via LinkedIn",1,"110000.0"
"Data Analyst","sql server","110000.0",61,"via LinkedIn",1,"110000.0"
"Data Analyst","azure","110000.0",74,"via LinkedIn",1,"110000.0"
"Data Analyst","aws","110000.0",76,"via LinkedIn",1,"110000.0"
"Data Analyst","power bi","110000.0",183,"via LinkedIn",1,"110000.0"
"Data Analyst","ssis","110000.0",194,"via LinkedIn",1,"110000.0"
"Data Analyst","ssrs","110000.0",197,"via LinkedIn",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via LinkedIn",1,"110000.0"
"Data Analyst","ssis","110000.0",194,"via LinkedIn",1,"110000.0"
"Data Analyst","javascript","110000.0",9,"via Get.It",1,"110000.0"
"Data Analyst","looker","110000.0",185,"via Get.It",1,"110000.0"
"Data Analyst","sql","110000.0",0,"via Get.It",1,"110000.0"
"Data Analyst","python","110000.0",1,"via Get.It",1,"110000.0"
"Data Analyst","sql","109600.0",0,"via LinkedIn",1,"109600.0"
"Data Analyst","python","109600.0",1,"via LinkedIn",1,"109600.0"
"Data Analyst","java","109600.0",4,"via LinkedIn",1,"109600.0"
"Data Analyst","shell","109600.0",6,"via LinkedIn",1,"109600.0"
"Data Analyst","javascript","109600.0",9,"via LinkedIn",1,"109600.0"
"Data Analyst","bash","109600.0",12,"via LinkedIn",1,"109600.0"
"Data Analyst","powershell","109600.0",20,"via LinkedIn",1,"109600.0"
"Data Analyst","sql server","109600.0",61,"via LinkedIn",1,"109600.0"
"Data Analyst","db2","109600.0",67,"via LinkedIn",1,"109600.0"
"Data Analyst","oracle","109600.0",79,"via LinkedIn",1,"109600.0"
"Data Analyst","flow","109600.0",215,"via LinkedIn",1,"109600.0"
"Data Analyst","sql","107500.0",0,"via Jobgether",1,"107500.0"
"Data Analyst","python","107500.0",1,"via Jobgether",1,"107500.0"
"Data Analyst","r","107500.0",5,"via Jobgether",1,"107500.0"
"Data Analyst","html","107500.0",10,"via Jobgether",1,"107500.0"
"Data Analyst","sql server","107500.0",61,"via Jobgether",1,"107500.0"
"Data Analyst","azure","107500.0",74,"via Jobgether",1,"107500.0"
"Data Analyst","aws","107500.0",76,"via Jobgether",1,"107500.0"
"Data Analyst","excel","107500.0",181,"via Jobgether",1,"107500.0"
"Data Analyst","tableau","107500.0",182,"via Jobgether",1,"107500.0"
"Data Analyst","power bi","107500.0",183,"via Jobgether",1,"107500.0"
"Data Analyst","sql","107500.0",0,"via Jobgether",1,"107500.0"
"Data Analyst","python","107500.0",1,"via Jobgether",1,"107500.0"
"Data Analyst","power bi","107500.0",183,"via Jobgether",1,"107500.0"
"Data Analyst","sap","107500.0",189,"via Jobgether",1,"107500.0"
"Data Analyst","sql","107500.0",0,"via LinkedIn",1,"107500.0"
"Data Analyst","sql","107500.0",0,"via Built In NYC",1,"107500.0"
"Data Analyst","bigquery","107500.0",77,"via Built In NYC",1,"107500.0"
"Data Analyst","excel","107500.0",181,"via Built In NYC",1,"107500.0"
"Data Analyst","sql","107500.0",0,"via Indeed",1,"107500.0"
"Data Analyst","python","107500.0",1,"via Indeed",1,"107500.0"
"Data Analyst","r","107500.0",5,"via Indeed",1,"107500.0"
"Data Analyst","sas","107500.0",7,"via Indeed",1,"107500.0"
"Data Analyst","hadoop","107500.0",97,"via Indeed",1,"107500.0"
"Data Analyst","excel","107500.0",181,"via Indeed",1,"107500.0"
"Data Analyst","tableau","107500.0",182,"via Indeed",1,"107500.0"
"Data Analyst","power bi","107500.0",183,"via Indeed",1,"107500.0"
"Data Analyst","sas","107500.0",186,"via Indeed",1,"107500.0"
"Data Analyst","word","107500.0",188,"via Indeed",1,"107500.0"
"Data Analyst","powerpoint","107500.0",196,"via Indeed",1,"107500.0"
"Data Analyst","outlook","107500.0",198,"via Indeed",1,"107500.0"
"Data Analyst","excel","107500.0",181,"via Get.It",1,"107500.0"
"Data Analyst","powerpoint","107500.0",196,"via Get.It",1,"107500.0"
"Data Analyst","sql","106562.5",0,"via Indeed",1,"106562.5"
"Data Analyst","python","106562.5",1,"via Indeed",1,"106562.5"
"Data Analyst","r","106562.5",5,"via Indeed",1,"106562.5"
"Data Analyst","pandas","106562.5",93,"via Indeed",1,"106562.5"
"Data Analyst","numpy","106562.5",94,"via Indeed",1,"106562.5"
"Data Analyst","scikit-learn","106562.5",106,"via Indeed",1,"106562.5"
"Data Analyst","tableau","106562.5",182,"via Indeed",1,"106562.5"
"Data Analyst","power bi","106562.5",183,"via Indeed",1,"106562.5"
"Data Analyst","alteryx","106562.5",201,"via Indeed",1,"106562.5"
"Data Analyst","sql","106479.0",0,"via LinkedIn",1,"106479.0"
"Data Analyst","python","106479.0",1,"via LinkedIn",1,"106479.0"
"Data Analyst","r","106479.0",5,"via LinkedIn",1,"106479.0"
"Data Analyst","sas","106479.0",7,"via LinkedIn",1,"106479.0"
"Data Analyst","oracle","106479.0",79,"via LinkedIn",1,"106479.0"
"Data Analyst","snowflake","106479.0",80,"via LinkedIn",1,"106479.0"
"Data Analyst","tableau","106479.0",182,"via LinkedIn",1,"106479.0"
"Data Analyst","sas","106479.0",186,"via LinkedIn",1,"106479.0"
"Data Analyst","spss","106479.0",199,"via LinkedIn",1,"106479.0"
"Data Analyst","vba","106479.0",22,"via LinkedIn",1,"106479.0"
"Data Analyst","excel","106479.0",181,"via LinkedIn",1,"106479.0"
"Data Analyst","word","106479.0",188,"via LinkedIn",1,"106479.0"
"Data Analyst","powerpoint","106479.0",196,"via LinkedIn",1,"106479.0"
"Data Analyst","sql","106479.0",0,"via LinkedIn",1,"106479.0"
"Data Analyst","python","106479.0",1,"via LinkedIn",1,"106479.0"
"Data Analyst","r","106479.0",5,"via LinkedIn",1,"106479.0"
"Data Analyst","sas","106479.0",7,"via LinkedIn",1,"106479.0"
"Data Analyst","oracle","106479.0",79,"via LinkedIn",1,"106479.0"
"Data Analyst","snowflake","106479.0",80,"via LinkedIn",1,"106479.0"
"Data Analyst","tableau","106479.0",182,"via LinkedIn",1,"106479.0"
"Data Analyst","sas","106479.0",186,"via LinkedIn",1,"106479.0"
"Data Analyst","spss","106479.0",199,"via LinkedIn",1,"106479.0"
"Data Analyst","sql","106000.0",0,"via Get.It",1,"106000.0"
"Data Analyst","excel","106000.0",181,"via Get.It",1,"106000.0"
"Data Analyst","tableau","106000.0",182,"via Get.It",1,"106000.0"
"Data Analyst","looker","106000.0",185,"via Get.It",1,"106000.0"
"Data Analyst","sql","106000.0",0,"via Get.It",1,"106000.0"
"Data Analyst","python","106000.0",1,"via Get.It",1,"106000.0"
"Data Analyst","snowflake","106000.0",80,"via Get.It",1,"106000.0"
"Data Analyst","excel","106000.0",181,"via Get.It",1,"106000.0"
"Data Analyst","tableau","106000.0",182,"via Get.It",1,"106000.0"
"Data Analyst","git","106000.0",210,"via Get.It",1,"106000.0"
"Data Analyst","sql","105000.0",0,"via Get.It",1,"105000.0"
"Data Analyst","python","105000.0",1,"via Get.It",1,"105000.0"
"Data Analyst","tableau","105000.0",182,"via Get.It",1,"105000.0"
"Data Analyst","power bi","105000.0",183,"via Get.It",1,"105000.0"
"Data Analyst","r","105000.0",5,"via Idealist",1,"105000.0"
"Data Analyst","tableau","105000.0",182,"via Idealist",1,"105000.0"
"Data Analyst","word","105000.0",188,"via Idealist",1,"105000.0"
"Data Analyst","sql","105000.0",0,"via Indeed",1,"105000.0"
"Data Analyst","python","105000.0",1,"via Indeed",1,"105000.0"
"Data Analyst","r","105000.0",5,"via Indeed",1,"105000.0"
"Data Analyst","spark","105000.0",92,"via Indeed",1,"105000.0"
"Data Analyst","hadoop","105000.0",97,"via Indeed",1,"105000.0"
"Data Analyst","tableau","105000.0",182,"via Indeed",1,"105000.0"
"Data Analyst","power bi","105000.0",183,"via Indeed",1,"105000.0"
"Data Analyst","sql","105000.0",0,"via Indeed",1,"105000.0"
"Data Analyst","oracle","105000.0",79,"via Indeed",1,"105000.0"
"Data Analyst","excel","105000.0",181,"via Indeed",1,"105000.0"
"Data Analyst","tableau","105000.0",182,"via Indeed",1,"105000.0"
"Data Analyst","html","105000.0",10,"via Get.It",1,"105000.0"
"Data Analyst","excel","105000.0",181,"via Get.It",1,"105000.0"
"Data Analyst","tableau","105000.0",182,"via Get.It",1,"105000.0"
"Data Analyst","power bi","105000.0",183,"via Get.It",1,"105000.0"
"Data Analyst","sql","105000.0",0,"via LinkedIn",1,"105000.0"
"Data Analyst","javascript","105000.0",9,"via LinkedIn",1,"105000.0"
"Data Analyst","html","105000.0",10,"via LinkedIn",1,"105000.0"
"Data Analyst","excel","105000.0",181,"via LinkedIn",1,"105000.0"
"Data Analyst","looker","105000.0",185,"via LinkedIn",1,"105000.0"
"Data Analyst","sql","105000.0",0,"via ZipRecruiter",1,"105000.0"
"Data Analyst","python","105000.0",1,"via ZipRecruiter",1,"105000.0"
"Data Analyst","r","105000.0",5,"via ZipRecruiter",1,"105000.0"
"Data Analyst","excel","105000.0",181,"via ZipRecruiter",1,"105000.0"
"Data Analyst","tableau","105000.0",182,"via ZipRecruiter",1,"105000.0"
"Data Analyst","qlik","105000.0",187,"via ZipRecruiter",1,"105000.0"
"Data Analyst","sql","105000.0",0,"via LinkedIn",1,"105000.0"
"Data Analyst","python","105000.0",1,"via LinkedIn",1,"105000.0"
"Data Analyst","r","105000.0",5,"via LinkedIn",1,"105000.0"
"Data Analyst","aws","105000.0",76,"via LinkedIn",1,"105000.0"
"Data Analyst","redshift","105000.0",78,"via LinkedIn",1,"105000.0"
"Data Analyst","excel","105000.0",181,"via LinkedIn",1,"105000.0"
"Data Analyst","tableau","105000.0",182,"via LinkedIn",1,"105000.0"
"Data Analyst","qlik","105000.0",187,"via LinkedIn",1,"105000.0"
"Data Analyst","sql","105000.0",0,"via LinkedIn",1,"105000.0"
"Data Analyst","azure","105000.0",74,"via LinkedIn",1,"105000.0"
"Data Analyst","go","104300.0",8,"via Indeed",1,"104300.0"
"Data Analyst","excel","104300.0",181,"via Indeed",1,"104300.0"
"Data Analyst","tableau","104300.0",182,"via Indeed",1,"104300.0"
"Data Analyst","power bi","104300.0",183,"via Indeed",1,"104300.0"
"Data Analyst","sas","104106.5",7,"via Indeed",1,"104106.5"
"Data Analyst","excel","104106.5",181,"via Indeed",1,"104106.5"
"Data Analyst","sas","104106.5",186,"via Indeed",1,"104106.5"
"Data Analyst","word","104106.5",188,"via Indeed",1,"104106.5"
"Data Analyst","spreadsheet","104106.5",190,"via Indeed",1,"104106.5"
"Data Analyst","powerpoint","104106.5",196,"via Indeed",1,"104106.5"
"Data Analyst","outlook","104106.5",198,"via Indeed",1,"104106.5"
"Data Analyst","sql","104000.0",0,"via Get.It",1,"104000.0"
"Data Analyst","python","104000.0",1,"via Get.It",1,"104000.0"
"Data Analyst","r","104000.0",5,"via Get.It",1,"104000.0"
"Data Analyst","javascript","104000.0",9,"via Get.It",1,"104000.0"
"Data Analyst","c++","104000.0",13,"via Get.It",1,"104000.0"
"Data Analyst","snowflake","104000.0",80,"via Get.It",1,"104000.0"
"Data Analyst","excel","104000.0",181,"via Get.It",1,"104000.0"
"Data Analyst","tableau","104000.0",182,"via Get.It",1,"104000.0"
"Data Analyst","looker","104000.0",185,"via Get.It",1,"104000.0"
"Data Analyst","qlik","104000.0",187,"via Get.It",1,"104000.0"
"Data Analyst","powerpoint","104000.0",196,"via Get.It",1,"104000.0"
"Data Analyst","sql","103500.0",0,"via Get.It",1,"103500.0"
"Data Analyst","sql","103000.0",0,"via Get.It",1,"103000.0"
"Data Analyst","python","103000.0",1,"via Get.It",1,"103000.0"
"Data Analyst","azure","103000.0",74,"via Get.It",1,"103000.0"
"Data Analyst","databricks","103000.0",75,"via Get.It",1,"103000.0"
"Data Analyst","aws","103000.0",76,"via Get.It",1,"103000.0"
"Data Analyst","spark","103000.0",92,"via Get.It",1,"103000.0"
"Data Analyst","sql","103000.0",0,"via Get.It",1,"103000.0"
"Data Analyst","sql","103000.0",0,"via ZipRecruiter",1,"103000.0"
"Data Analyst","python","103000.0",1,"via ZipRecruiter",1,"103000.0"
"Data Analyst","r","103000.0",5,"via ZipRecruiter",1,"103000.0"
"Data Analyst","t-sql","103000.0",16,"via ZipRecruiter",1,"103000.0"
"Data Analyst","sql server","103000.0",61,"via ZipRecruiter",1,"103000.0"
"Data Analyst","oracle","103000.0",79,"via ZipRecruiter",1,"103000.0"
"Data Analyst","unix","103000.0",168,"via ZipRecruiter",1,"103000.0"
"Data Analyst","windows","103000.0",170,"via ZipRecruiter",1,"103000.0"
"Data Analyst","tableau","103000.0",182,"via ZipRecruiter",1,"103000.0"
"Data Analyst","ssis","103000.0",194,"via ZipRecruiter",1,"103000.0"
"Data Analyst","ssrs","103000.0",197,"via ZipRecruiter",1,"103000.0"
"Data Analyst","python","102500.0",1,"via LinkedIn",1,"102500.0"
"Data Analyst","bash","102500.0",12,"via LinkedIn",1,"102500.0"
"Data Analyst","gcp","102500.0",81,"via LinkedIn",1,"102500.0"
"Data Analyst","spark","102500.0",92,"via LinkedIn",1,"102500.0"
"Data Analyst","hadoop","102500.0",97,"via LinkedIn",1,"102500.0"
"Data Analyst","jenkins","102500.0",211,"via LinkedIn",1,"102500.0"
"Data Analyst","flow","102500.0",215,"via LinkedIn",1,"102500.0"
"Data Analyst","github","102500.0",216,"via LinkedIn",1,"102500.0"
